JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
1116,41,12,2023-08-21,HOMEPAGE,Click,46
3425,41,13,2024-07-18,PRODUCTPAGE,View,37
130,41,13,2024-09-07,HOMEPAGE,Click,73
2835,41,13,2025-07-05,HOMEPAGE,View,200
2749,41,13,2025-08-01,CHECKOUT,Drop-off,NULL
2353,41,14,2024-05-28,HOMEPAGE,View,144
2152,41,15,2024-12-31,PRODUCTPAGE,View,262
2572,41,15,2025-02-17,PRODUCTPAGE,Click,191
3823,41,16,2024-03-01,CHECKOUT,Drop-off,205
2236,41,16,2025-12-20,PRODUCTPAGE,View,171
2693,41,17,2023-02-22,PRODUCTPAGE,Click,133
1756,41,17,2023-09-15,PRODUCTPAGE,View,117
999,41,17,2024-11-23,PRODUCTPAGE,View,290
3216,41,17,2024-11-29,PRODUCTPAGE,View,274
3637,41,18,2024-07-11,PRODUCTPAGE,View,97
664,41,18,2025-01-30,PRODUCTPAGE,View,59
205,41,19,2023-03-03,HOMEPAGE,View,282
2823,41,19,2023-09-13,CHECKOUT,Drop-off,193.333333333333
1206,41,20,2023-04-03,HOMEPAGE,Click,282
3276,42,1,2023-12-27,HOMEPAGE,View,133
62,42,1,2024-10-22,HOMEPAGE,View,186
691,42,1,2025-04-29,PRODUCTPAGE,View,196
3667,42,2,2024-04-16,HOMEPAGE,View,289
2792,42,2,2025-12-11,PRODUCTPAGE,View,255
3121,42,3,2023-01-19,PRODUCTPAGE,View,83
2816,42,3,2024-08-18,HOMEPAGE,Click,195
831,42,3,2025-02-17,HOMEPAGE,View,257
2870,42,4,2024-01-04,PRODUCTPAGE,View,16
402,42,4,2024-11-24,HOMEPAGE,View,278
2916,42,6,2023-12-01,PRODUCTPAGE,View,241
1811,42,7,2023-07-04,CHECKOUT,Drop-off,152.166666666667
2452,42,7,2024-04-29,PRODUCTPAGE,View,292
333,42,7,2024-05-15,HOMEPAGE,Click,217
2460,42,8,2023-07-25,PRODUCTPAGE,View,111
2484,42,9,2023-10-01,CHECKOUT,Drop-off,199.5
3650,42,9,2025-07-13,CHECKOUT,Drop-off,12
3860,42,9,2025-09-21,CHECKOUT,Drop-off,146.333333333333
2379,42,10,2025-03-29,HOMEPAGE,Click,25
2751,42,11,2023-03-14,CHECKOUT,Drop-off,188
1601,42,12,2023-10-05,CHECKOUT,Purchase,237
2417,42,12,2023-12-15,CHECKOUT,Purchase,171
3682,42,13,2023-06-07,HOMEPAGE,Click,169
1311,42,13,2025-05-29,PRODUCTPAGE,Click,290
2857,42,14,2025-01-05,HOMEPAGE,View,15
2251,42,14,2025-08-07,PRODUCTPAGE,View,231
2459,42,15,2023-03-20,HOMEPAGE,View,188
3739,42,15,2025-03-20,HOMEPAGE,Click,71
2010,42,16,2023-12-11,HOMEPAGE,View,269
520,42,16,2025-07-13,CHECKOUT,Drop-off,12
509,42,16,2025-11-27,PRODUCTPAGE,View,53
3292,42,17,2023-04-18,HOMEPAGE,Click,141
2161,42,17,2023-12-18,PRODUCTPAGE,View,144
558,42,17,2024-03-31,CHECKOUT,Drop-off,153.25
801,42,17,2025-03-02,PRODUCTPAGE,View,282
76,42,17,2025-05-29,CHECKOUT,Purchase,261
2824,42,18,2024-11-17,HOMEPAGE,View,230
1328,42,18,2025-02-14,HOMEPAGE,View,273
1292,42,18,2025-10-08,HOMEPAGE,Click,21
3815,42,19,2024-10-29,CHECKOUT,Drop-off,217
1769,42,20,2023-05-25,PRODUCTPAGE,View,242
2015,42,20,2025-08-01,CHECKOUT,Drop-off,NULL
2477,43,1,2023-09-05,HOMEPAGE,View,280
1300,43,1,2024-01-19,HOMEPAGE,View,223
1714,43,1,2024-06-20,HOMEPAGE,View,56
1543,43,1,2025-03-31,CHECKOUT,Drop-off,114
495,43,2,2023-02-04,CHECKOUT,Drop-off,232.2
1598,43,2,2023-04-14,HOMEPAGE,View,95
542,43,2,2023-05-02,HOMEPAGE,View,16
1331,43,2,2023-08-30,HOMEPAGE,View,266
2833,43,2,2025-02-01,PRODUCTPAGE,View,225
3016,43,2,2025-04-07,PRODUCTPAGE,View,279
3153,43,4,2023-05-03,HOMEPAGE,View,176
208,43,4,2023-12-30,PRODUCTPAGE,Drop-off,56.5
3471,43,4,2024-05-25,HOMEPAGE,View,24
1304,43,4,2024-06-11,CHECKOUT,Drop-off,269
3785,43,4,2024-11-28,CHECKOUT,Drop-off,47
2410,43,4,2025-10-06,PRODUCTPAGE,Click,224
3189,43,5,2024-05-02,HOMEPAGE,View,253
220,43,5,2024-07-11,PRODUCTPAGE,Click,235
3422,43,5,2025-07-01,PRODUCTPAGE,View,232
863,43,6,2023-08-13,PRODUCTPAGE,View,208
2946,43,7,2024-03-22,PRODUCTPAGE,Click,228
481,43,7,2025-06-17,PRODUCTPAGE,Click,261
93,43,8,2023-08-22,CHECKOUT,Drop-off,95.7142857142857
3862,43,9,2023-04-04,HOMEPAGE,View,123
3474,43,9,2023-08-19,PRODUCTPAGE,View,208
3437,43,9,2024-07-16,HOMEPAGE,View,210
2866,43,9,2024-08-24,PRODUCTPAGE,View,148
2086,43,10,2024-01-16,HOMEPAGE,Click,176
846,43,10,2024-03-21,HOMEPAGE,View,99
2564,43,10,2025-03-05,HOMEPAGE,View,128
936,43,11,2023-07-27,PRODUCTPAGE,Click,52
199,43,11,2024-02-02,PRODUCTPAGE,View,17
1395,43,11,2025-08-02,PRODUCTPAGE,View,10
3775,43,12,2024-08-10,HOMEPAGE,Click,228
1726,43,14,2023-02-17,HOMEPAGE,View,166
3793,43,14,2024-03-13,CHECKOUT,Drop-off,81.5
437,43,14,2025-06-08,HOMEPAGE,Click,164
1568,43,14,2025-06-28,PRODUCTPAGE,View,175
3562,43,14,2025-08-20,HOMEPAGE,View,43
2911,43,15,2023-06-24,HOMEPAGE,View,77
3687,43,16,2023-01-06,PRODUCTPAGE,View,23
2340,43,16,2024-08-06,CHECKOUT,Drop-off,214
3282,43,16,2025-01-01,PRODUCTPAGE,View,183
3659,43,17,2025-02-23,HOMEPAGE,Click,271
2545,43,17,2025-04-12,PRODUCTPAGE,Drop-off,195
334,43,18,2024-09-24,HOMEPAGE,Click,160
1885,43,18,2024-12-15,CHECKOUT,Drop-off,122.666666666667
2441,43,20,2025-02-19,CHECKOUT,Drop-off,194.2
3788,44,1,2023-02-24,CHECKOUT,Purchase,112
745,44,1,2023-06-15,HOMEPAGE,Click,115
1065,44,1,2024-03-21,HOMEPAGE,Click,81
1240,44,1,2024-10-03,HOMEPAGE,Click,214
1969,44,2,2023-11-17,PRODUCTPAGE,View,104
3584,44,2,2023-12-27,PRODUCTPAGE,View,261
1150,44,2,2024-03-13,HOMEPAGE,View,93
2918,44,4,2023-02-14,HOMEPAGE,View,289
2822,44,4,2025-04-03,HOMEPAGE,View,296
3690,44,5,2025-11-12,CHECKOUT,Purchase,125
958,44,6,2023-04-26,HOMEPAGE,Click,235
2601,44,6,2025-12-21,CHECKOUT,Drop-off,85
2526,44,8,2024-08-20,HOMEPAGE,View,233
2296,44,9,2023-01-22,PRODUCTPAGE,View,143
1027,44,9,2023-06-12,HOMEPAGE,View,76
899,44,9,2024-10-05,CHECKOUT,Purchase,170
2621,44,9,2024-12-05,HOMEPAGE,Click,33
1074,44,9,2024-12-31,HOMEPAGE,Click,93
1738,44,10,2023-03-08,PRODUCTPAGE,Click,244
1804,44,10,2023-10-06,HOMEPAGE,View,165
2225,44,10,2023-10-29,PRODUCTPAGE,View,107
1984,44,10,2023-11-27,HOMEPAGE,View,160
1239,44,10,2025-12-12,PRODUCTPAGE,View,231
1796,44,11,2023-12-19,HOMEPAGE,Click,127
203,44,11,2024-12-28,HOMEPAGE,View,230
615,44,11,2025-11-28,HOMEPAGE,Click,245
1391,44,12,2023-04-25,PRODUCTPAGE,View,287
166,44,13,2024-09-27,CHECKOUT,Purchase,141
3494,44,14,2025-07-10,HOMEPAGE,Click,214
1741,44,14,2025-08-04,HOMEPAGE,Click,111
697,44,15,2024-09-09,CHECKOUT,Drop-off,120.333333333333
993,44,16,2023-06-19,HOMEPAGE,Click,153
3867,44,16,2024-02-22,HOMEPAGE,Click,10
10,44,16,2025-04-23,PRODUCTPAGE,View,30
1505,44,17,2024-04-25,PRODUCTPAGE,Click,147
3395,44,17,2025-06-30,HOMEPAGE,Click,245
1063,44,18,2024-01-03,CHECKOUT,Purchase,208
20,44,18,2024-02-19,PRODUCTPAGE,View,154
3083,44,19,2023-05-11,CHECKOUT,Drop-off,259.5
1138,44,19,2024-04-24,HOMEPAGE,View,188
323,44,19,2025-04-08,HOMEPAGE,View,254
181,44,20,2025-05-19,CHECKOUT,Drop-off,181.666666666667
2496,45,1,2024-03-04,CHECKOUT,Drop-off,188
2390,45,1,2024-09-30,CHECKOUT,Purchase,91
1989,45,1,2025-11-30,PRODUCTPAGE,View,208
2299,45,2,2023-07-04,PRODUCTPAGE,View,188
1607,45,2,2024-06-19,PRODUCTPAGE,Click,296
460,45,3,2023-02-17,HOMEPAGE,Click,96
2165,45,4,2025-10-12,PRODUCTPAGE,View,35
2344,45,5,2025-07-12,CHECKOUT,Drop-off,192.25
2277,45,5,2025-07-14,CHECKOUT,Drop-off,NULL
2820,45,5,2025-11-08,PRODUCTPAGE,Click,69
1604,45,6,2024-05-28,HOMEPAGE,View,248
908,45,7,2023-07-12,PRODUCTPAGE,View,107
2858,45,7,2023-10-12,HOMEPAGE,Click,153
2285,45,7,2024-07-22,PRODUCTPAGE,View,276
2534,45,7,2024-08-13,PRODUCTPAGE,Click,120
3534,45,7,2025-11-28,CHECKOUT,Purchase,136
435,45,8,2024-12-20,PRODUCTPAGE,View,134
3913,45,9,2023-11-15,CHECKOUT,Purchase,66
968,45,9,2024-06-20,HOMEPAGE,Click,10
3166,45,9,2024-07-26,HOMEPAGE,Click,266
3059,45,9,2025-05-15,PRODUCTPAGE,Click,275
2425,45,11,2024-10-12,PRODUCTPAGE,View,187
2300,45,12,2024-02-10,PRODUCTPAGE,View,298
772,45,12,2024-05-22,PRODUCTPAGE,View,252
1692,45,12,2024-12-31,HOMEPAGE,Click,23
2464,45,12,2025-06-15,HOMEPAGE,View,140
1139,45,14,2023-01-20,HOMEPAGE,View,250
3079,45,14,2023-01-26,HOMEPAGE,Click,29
713,45,15,2025-10-06,HOMEPAGE,View,22
68,45,16,2023-04-29,PRODUCTPAGE,Click,250
604,45,16,2025-07-30,PRODUCTPAGE,View,261
1119,45,16,2025-11-04,PRODUCTPAGE,Click,206
2128,45,17,2023-12-13,CHECKOUT,Drop-off,141.25
1243,45,19,2023-05-05,HOMEPAGE,Click,247
1276,45,19,2024-06-16,PRODUCTPAGE,View,173
2699,45,19,2025-07-18,PRODUCTPAGE,View,14
2031,46,2,2023-10-18,CHECKOUT,Drop-off,201
2810,46,2,2025-08-02,HOMEPAGE,Click,136
207,46,3,2023-02-02,HOMEPAGE,Click,224
434,46,4,2023-09-29,HOMEPAGE,View,94
1595,46,4,2023-10-10,CHECKOUT,Drop-off,147.75
1768,46,4,2024-02-09,CHECKOUT,Drop-off,240
2061,46,5,2023-10-05,PRODUCTPAGE,View,112
2817,46,5,2024-03-31,HOMEPAGE,View,152
3190,46,5,2024-09-24,CHECKOUT,Drop-off,137.666666666667
117,46,5,2025-12-14,PRODUCTPAGE,View,103
2988,46,6,2023-05-17,CHECKOUT,Purchase,43
2471,46,7,2024-02-17,HOMEPAGE,View,199
2408,46,8,2023-08-23,PRODUCTPAGE,View,186
2321,46,9,2024-05-20,PRODUCTPAGE,Click,213
862,46,9,2024-07-05,HOMEPAGE,View,269
3692,46,9,2025-02-11,PRODUCTPAGE,View,268
3663,46,10,2024-12-05,HOMEPAGE,Click,103
1591,46,10,2025-11-09,HOMEPAGE,View,15
638,46,11,2023-01-27,HOMEPAGE,Click,244
1198,46,12,2023-12-09,HOMEPAGE,View,202
2196,46,12,2025-04-21,PRODUCTPAGE,View,150
3644,46,12,2025-09-23,PRODUCTPAGE,Click,144
1428,46,12,2025-10-01,PRODUCTPAGE,View,230
3891,46,14,2024-04-18,PRODUCTPAGE,View,100
737,46,14,2024-09-05,CHECKOUT,Drop-off,96.8
3313,46,14,2025-04-16,HOMEPAGE,View,174
1938,46,14,2025-05-07,PRODUCTPAGE,View,166
2143,46,16,2024-12-04,PRODUCTPAGE,Click,283
328,46,16,2024-12-22,PRODUCTPAGE,View,52
624,46,17,2024-02-17,HOMEPAGE,View,33
78,46,17,2025-06-15,CHECKOUT,Purchase,122
3008,46,17,2025-07-24,HOMEPAGE,View,129
2035,46,18,2023-08-19,PRODUCTPAGE,View,92
1867,46,18,2024-05-29,HOMEPAGE,View,92
2163,46,18,2025-07-26,PRODUCTPAGE,Click,217
133,46,20,2024-06-20,HOMEPAGE,View,74
3733,47,1,2023-04-03,HOMEPAGE,View,223
3086,47,1,2024-04-14,HOMEPAGE,Click,167
1779,47,1,2024-04-27,CHECKOUT,Drop-off,101
1761,47,1,2024-09-09,CHECKOUT,Drop-off,120.333333333333
2687,47,1,2025-12-08,HOMEPAGE,Click,270
403,47,2,2023-03-21,PRODUCTPAGE,View,112
2570,47,2,2024-03-17,PRODUCTPAGE,Click,226
2650,47,3,2024-07-30,PRODUCTPAGE,Click,207
1149,47,5,2023-08-09,HOMEPAGE,Click,196
325,47,7,2023-01-31,CHECKOUT,Drop-off,147.5
3770,47,7,2023-11-21,PRODUCTPAGE,View,92
2948,47,7,2024-02-16,HOMEPAGE,Click,149
2694,47,7,2025-08-25,PRODUCTPAGE,Click,266
3585,47,8,2023-02-03,HOMEPAGE,Click,84
3894,47,8,2023-02-18,HOMEPAGE,Click,91
2356,47,8,2025-02-18,HOMEPAGE,View,285
2855,47,9,2023-07-26,HOMEPAGE,Click,138
1751,47,9,2025-04-04,PRODUCTPAGE,View,276
3255,47,10,2023-02-06,HOMEPAGE,Click,17
1687,47,10,2025-07-24,PRODUCTPAGE,View,116
847,47,10,2025-08-20,CHECKOUT,Drop-off,109.333333333333
2709,47,11,2024-01-11,HOMEPAGE,Click,98
3798,47,11,2025-08-28,CHECKOUT,Drop-off,137
3442,47,11,2025-11-30,PRODUCTPAGE,View,244
3587,47,13,2023-08-26,PRODUCTPAGE,View,133
1532,47,13,2023-09-18,CHECKOUT,Drop-off,242.666666666667
2004,47,13,2024-12-01,CHECKOUT,Purchase,230
3709,47,14,2023-12-24,PRODUCTPAGE,Click,244
3542,47,14,2024-06-15,PRODUCTPAGE,Click,239
2786,47,14,2024-09-05,PRODUCTPAGE,View,54
72,47,15,2023-08-23,HOMEPAGE,Click,34
1674,47,16,2023-10-03,CHECKOUT,Purchase,248
2869,47,17,2023-02-07,PRODUCTPAGE,View,24
2737,47,17,2023-08-24,HOMEPAGE,Click,145
1708,47,17,2024-06-13,HOMEPAGE,Click,76
1203,47,17,2024-11-04,HOMEPAGE,View,173
1200,47,18,2024-12-02,HOMEPAGE,View,260
2404,47,19,2023-12-09,CHECKOUT,Purchase,55
3438,47,19,2024-06-28,PRODUCTPAGE,View,105
690,47,20,2023-01-29,CHECKOUT,Drop-off,110.333333333333
934,47,20,2023-08-02,PRODUCTPAGE,Click,85
1016,47,20,2025-01-19,HOMEPAGE,View,181
3883,47,20,2025-04-05,HOMEPAGE,View,43
1156,48,1,2023-02-16,HOMEPAGE,Click,182
2624,48,1,2023-04-25,HOMEPAGE,View,167
30,48,2,2023-05-03,PRODUCTPAGE,View,242
3741,48,2,2023-08-12,HOMEPAGE,View,238
3423,48,2,2023-09-28,HOMEPAGE,View,149
3231,48,2,2024-11-09,HOMEPAGE,Click,202
3172,48,3,2025-05-21,CHECKOUT,Drop-off,98.3333333333333
935,48,3,2025-07-02,PRODUCTPAGE,Click,55
2131,48,4,2024-02-08,CHECKOUT,Drop-off,74
3902,48,4,2024-11-21,HOMEPAGE,Click,118
2904,48,5,2023-03-10,CHECKOUT,Drop-off,NULL
3182,48,5,2023-12-02,HOMEPAGE,Click,270
722,48,6,2024-08-04,PRODUCTPAGE,View,14
3416,48,6,2024-08-24,HOMEPAGE,Click,215
3370,48,7,2023-03-23,CHECKOUT,Drop-off,245.333333333333
1396,48,7,2024-08-12,PRODUCTPAGE,View,267
3269,48,8,2025-03-18,HOMEPAGE,View,254
886,48,9,2023-02-26,HOMEPAGE,View,237
1900,48,10,2023-04-07,HOMEPAGE,View,236
969,48,11,2024-02-28,CHECKOUT,Purchase,174
1397,48,11,2024-06-26,HOMEPAGE,View,197
1091,48,11,2025-02-22,PRODUCTPAGE,View,20
1927,48,12,2023-03-29,PRODUCTPAGE,View,189
1915,48,12,2024-03-05,HOMEPAGE,Click,62
2760,48,12,2025-06-10,PRODUCTPAGE,View,45
428,48,12,2025-12-04,HOMEPAGE,View,242
3041,48,13,2024-10-26,PRODUCTPAGE,View,194
3424,48,14,2025-05-03,HOMEPAGE,View,123
508,48,15,2024-09-13,PRODUCTPAGE,View,64
3319,48,15,2025-09-19,PRODUCTPAGE,View,180
2140,48,16,2024-06-20,HOMEPAGE,Click,29
364,48,16,2025-09-24,HOMEPAGE,View,30
2590,48,17,2023-04-23,HOMEPAGE,Click,176
3187,48,17,2023-05-03,HOMEPAGE,Click,153
727,48,19,2023-02-15,HOMEPAGE,View,98
1577,48,19,2024-03-10,PRODUCTPAGE,View,22
678,48,19,2025-08-30,HOMEPAGE,Click,161
3635,48,20,2024-06-22,HOMEPAGE,Click,230
2598,48,20,2025-02-11,PRODUCTPAGE,View,158
3481,49,1,2025-06-17,HOMEPAGE,Click,42
2359,49,1,2025-08-17,CHECKOUT,Drop-off,215.666666666667
741,49,1,2025-11-04,PRODUCTPAGE,Click,35
163,49,2,2024-02-20,HOMEPAGE,View,101
3170,49,3,2023-01-06,CHECKOUT,Purchase,227
2798,49,3,2023-07-05,CHECKOUT,Purchase,147
515,49,3,2025-05-23,HOMEPAGE,View,231
588,49,4,2025-09-28,CHECKOUT,Purchase,178
3658,49,5,2024-08-24,PRODUCTPAGE,View,251
2335,49,5,2025-04-30,PRODUCTPAGE,View,18
1656,49,5,2025-12-03,PRODUCTPAGE,View,161
2066,49,7,2023-10-23,HOMEPAGE,Click,186
90,49,8,2025-03-25,HOMEPAGE,View,248
1101,49,9,2023-09-01,CHECKOUT,Drop-off,187
812,49,9,2023-11-26,HOMEPAGE,View,191
2483,49,11,2023-02-10,PRODUCTPAGE,View,287
1913,49,11,2023-11-20,HOMEPAGE,View,17
2139,49,11,2024-04-11,PRODUCTPAGE,View,84
3259,49,12,2024-09-17,PRODUCTPAGE,View,249
1573,49,12,2025-03-06,HOMEPAGE,Click,252
3877,49,13,2024-09-07,HOMEPAGE,View,59
3154,49,13,2024-12-25,PRODUCTPAGE,View,121
3049,49,15,2023-04-17,CHECKOUT,Purchase,283
1626,49,16,2024-02-22,PRODUCTPAGE,View,124
1898,49,16,2025-05-29,HOMEPAGE,View,182
453,49,17,2023-02-13,HOMEPAGE,View,188
3908,49,17,2024-01-28,HOMEPAGE,View,76
3397,49,17,2024-05-23,CHECKOUT,Purchase,67
2212,49,17,2025-01-14,HOMEPAGE,View,152
3766,49,18,2023-01-25,HOMEPAGE,Click,160
1734,49,18,2024-03-21,PRODUCTPAGE,View,26
3368,49,18,2024-09-17,PRODUCTPAGE,View,70
916,49,18,2024-10-29,HOMEPAGE,Click,187
3636,49,18,2025-05-10,HOMEPAGE,View,188
1187,49,18,2025-06-03,PRODUCTPAGE,Click,151
2215,49,19,2023-02-14,CHECKOUT,Drop-off,168.5
3356,49,19,2023-07-09,PRODUCTPAGE,View,273
1357,49,19,2023-08-20,HOMEPAGE,View,201
884,49,19,2025-01-30,CHECKOUT,Drop-off,71.75
1450,49,19,2025-03-14,HOMEPAGE,View,12
290,49,20,2023-04-13,CHECKOUT,Drop-off,276
2189,49,20,2025-01-06,PRODUCTPAGE,View,130
1354,50,1,2024-10-28,PRODUCTPAGE,View,222
1144,50,2,2023-03-05,HOMEPAGE,View,46
3106,50,2,2025-07-24,HOMEPAGE,Click,258
3566,50,3,2024-03-14,PRODUCTPAGE,Click,82
3608,50,3,2025-08-09,CHECKOUT,Drop-off,167.333333333333
3614,50,3,2025-11-07,HOMEPAGE,View,164
549,50,4,2023-08-18,HOMEPAGE,View,110
2053,50,4,2024-06-17,PRODUCTPAGE,View,289
296,50,4,2024-10-14,CHECKOUT,Drop-off,146
2648,50,4,2024-11-09,HOMEPAGE,View,261
3073,50,5,2023-05-31,PRODUCTPAGE,View,216
2085,50,5,2024-06-24,HOMEPAGE,Click,43
1545,50,6,2023-01-31,PRODUCTPAGE,Click,285
2532,50,6,2023-02-06,HOMEPAGE,Click,153
1163,50,6,2024-09-05,HOMEPAGE,Click,11
1950,50,7,2025-12-09,HOMEPAGE,View,248
904,50,8,2023-06-13,HOMEPAGE,Click,200
1306,50,8,2023-08-18,HOMEPAGE,Click,136
2964,50,8,2025-11-15,HOMEPAGE,View,116
3289,50,9,2023-01-06,PRODUCTPAGE,Click,203
1612,50,9,2023-11-24,HOMEPAGE,Click,218
1794,50,9,2025-06-02,HOMEPAGE,View,76
2686,50,9,2025-11-25,PRODUCTPAGE,Click,99
3067,50,10,2025-03-15,HOMEPAGE,View,21
963,50,11,2024-08-23,CHECKOUT,Purchase,114
417,50,12,2024-02-04,HOMEPAGE,View,205
3632,50,12,2024-10-17,PRODUCTPAGE,View,219
343,50,12,2025-07-07,CHECKOUT,Drop-off,299
1784,50,13,2023-04-03,CHECKOUT,Drop-off,209.5
392,50,13,2024-03-16,PRODUCTPAGE,View,50
573,50,13,2024-05-19,CHECKOUT,Drop-off,73.75
3671,50,14,2024-02-14,HOMEPAGE,View,216
2727,50,14,2025-08-14,HOMEPAGE,View,13
3135,50,15,2023-01-30,CHECKOUT,Purchase,235
3918,50,16,2023-02-08,HOMEPAGE,Click,157
2012,50,17,2024-10-08,CHECKOUT,Drop-off,NULL
2945,50,17,2024-12-29,PRODUCTPAGE,Click,144
1049,50,17,2025-02-02,HOMEPAGE,View,245
1680,50,17,2025-08-02,PRODUCTPAGE,View,69
2960,50,17,2025-09-29,CHECKOUT,Drop-off,176.166666666667
2919,50,20,2023-10-16,HOMEPAGE,Click,273
338,51,3,2024-06-18,PRODUCTPAGE,Click,288
2924,51,3,2025-08-02,HOMEPAGE,Click,185
2218,51,3,2025-12-14,HOMEPAGE,Click,115
3413,51,5,2024-08-27,HOMEPAGE,View,296
1724,51,5,2025-03-29,PRODUCTPAGE,View,224
1889,51,5,2025-04-20,PRODUCTPAGE,Click,154
1411,51,6,2023-02-19,PRODUCTPAGE,View,25
2968,51,9,2023-05-02,PRODUCTPAGE,View,209
3713,51,9,2024-03-10,PRODUCTPAGE,View,254
3458,51,12,2023-12-23,HOMEPAGE,View,141
857,51,13,2023-07-18,CHECKOUT,Drop-off,172.166666666667
1993,51,13,2024-05-30,HOMEPAGE,View,173
2985,51,14,2024-04-21,HOMEPAGE,View,69
2491,51,14,2024-06-17,PRODUCTPAGE,View,211
187,51,14,2025-09-22,CHECKOUT,Drop-off,202
912,51,15,2025-03-08,HOMEPAGE,Click,176
63,51,15,2025-05-22,HOMEPAGE,View,139
1759,51,15,2025-08-15,HOMEPAGE,View,99
2454,51,16,2025-05-16,HOMEPAGE,Click,48
2216,51,16,2025-08-05,PRODUCTPAGE,View,249
104,51,18,2023-05-03,HOMEPAGE,Click,156
1886,51,18,2025-09-30,PRODUCTPAGE,View,93
2481,51,18,2025-11-19,PRODUCTPAGE,View,238
2875,51,19,2023-01-30,HOMEPAGE,View,106
286,51,19,2023-08-01,HOMEPAGE,View,243
373,51,19,2024-04-09,HOMEPAGE,Click,219
1479,51,20,2023-06-17,HOMEPAGE,View,10
2049,51,20,2023-12-11,PRODUCTPAGE,View,142
58,51,20,2025-03-08,PRODUCTPAGE,View,174
3026,51,20,2025-11-11,PRODUCTPAGE,View,243
3526,52,1,2025-12-10,HOMEPAGE,View,201
66,52,2,2023-11-16,HOMEPAGE,Click,242
3472,52,2,2024-07-09,PRODUCTPAGE,View,145
2431,52,2,2025-05-08,HOMEPAGE,View,12
3539,52,2,2025-10-25,PRODUCTPAGE,View,273
1764,52,3,2023-02-04,PRODUCTPAGE,View,294
614,52,3,2025-10-10,HOMEPAGE,Click,170
669,52,5,2023-03-01,HOMEPAGE,View,173
3599,52,5,2024-08-12,HOMEPAGE,Click,243
591,52,6,2023-06-29,HOMEPAGE,Click,171
2505,52,6,2023-09-09,CHECKOUT,Purchase,112
2093,52,6,2023-11-05,HOMEPAGE,Click,300
537,52,6,2025-04-01,PRODUCTPAGE,View,291
1103,52,6,2025-08-17,PRODUCTPAGE,View,244
419,52,7,2023-11-06,CHECKOUT,Drop-off,159.25
3874,52,7,2023-11-27,HOMEPAGE,View,279
3856,52,7,2024-07-27,PRODUCTPAGE,Click,191
1436,52,8,2023-08-07,HOMEPAGE,Click,282
3595,52,8,2024-07-03,CHECKOUT,Drop-off,265.5
3028,52,9,2023-03-25,PRODUCTPAGE,View,192
2885,52,9,2023-08-03,PRODUCTPAGE,Click,273
162,52,10,2024-03-30,PRODUCTPAGE,View,139
1409,52,10,2024-05-29,HOMEPAGE,View,255
1427,52,10,2024-06-29,PRODUCTPAGE,View,282
2705,52,12,2025-06-24,PRODUCTPAGE,View,10
221,52,12,2025-08-19,HOMEPAGE,View,213
1022,52,12,2025-11-08,HOMEPAGE,View,64
2063,52,13,2023-07-18,HOMEPAGE,Click,188
2524,52,13,2024-02-12,HOMEPAGE,View,241
48,52,13,2025-02-01,HOMEPAGE,View,241
2976,52,13,2025-11-07,HOMEPAGE,View,41
2546,52,14,2023-01-26,HOMEPAGE,Click,243
2059,52,14,2024-09-15,HOMEPAGE,View,29
57,52,14,2024-12-02,HOMEPAGE,View,253
3076,52,14,2025-07-17,HOMEPAGE,Click,152
873,52,15,2023-04-04,PRODUCTPAGE,Click,74
2928,52,15,2024-07-21,HOMEPAGE,View,262
262,52,16,2023-10-07,PRODUCTPAGE,View,53
1233,52,18,2024-08-16,HOMEPAGE,View,199
3569,52,19,2024-10-02,PRODUCTPAGE,View,286
3592,52,19,2025-12-11,CHECKOUT,Purchase,242
2393,52,20,2023-10-02,HOMEPAGE,Click,163
135,52,20,2025-05-03,PRODUCTPAGE,Click,168
2639,53,1,2023-11-23,HOMEPAGE,View,23
223,53,1,2024-03-07,PRODUCTPAGE,View,184
1594,53,2,2023-02-05,HOMEPAGE,View,224
3802,53,2,2025-09-11,HOMEPAGE,View,82
632,53,3,2024-07-11,HOMEPAGE,View,227
1034,53,3,2024-10-28,PRODUCTPAGE,Click,72
3520,53,3,2025-01-10,PRODUCTPAGE,View,156
3807,53,4,2023-01-08,HOMEPAGE,View,26
3848,53,4,2023-09-18,HOMEPAGE,View,181
1495,53,4,2024-08-05,PRODUCTPAGE,Click,139
555,53,5,2023-09-14,HOMEPAGE,View,247
2781,53,5,2025-10-28,HOMEPAGE,View,101
1325,53,6,2024-08-19,HOMEPAGE,View,236
2703,53,7,2023-09-28,CHECKOUT,Drop-off,183.25
2901,53,8,2024-08-08,CHECKOUT,Purchase,135
560,53,8,2024-12-05,PRODUCTPAGE,View,129
1880,53,9,2024-03-16,PRODUCTPAGE,Click,257
3078,53,10,2023-10-03,CHECKOUT,Drop-off,225.5
814,53,10,2025-07-11,HOMEPAGE,Click,63
893,53,12,2025-03-26,PRODUCTPAGE,View,176
3145,53,13,2023-05-15,PRODUCTPAGE,View,50
3048,53,13,2023-09-25,PRODUCTPAGE,Click,136
490,53,13,2025-03-28,PRODUCTPAGE,View,108
1025,53,13,2025-12-03,CHECKOUT,Drop-off,227
592,53,14,2023-03-20,PRODUCTPAGE,Click,250
142,53,14,2024-05-31,HOMEPAGE,Click,10
3178,53,15,2024-05-11,PRODUCTPAGE,View,16
