EngagementID,ContentID,CampaignID,ProductID,ContentType,Views,Clicks,Likes,EngagementDate
1819,14,4,2,SOCIAL MEDIA,3562,446,139,14.11.2023
1820,23,13,11,SOCIAL MEDIA,2774,480,66,13.07.2024
1821,24,3,15,VIDEO,683,50,4,01.06.2025
1822,45,5,15,VIDEO,424,131,47,26.08.2023
1823,9,18,17,SOCIAL MEDIA,7126,2167,729,19.09.2023
1824,15,15,7,BLOG,112,2,0,05.11.2025
1825,15,6,12,BLOG,647,22,0,11.11.2025
1826,21,13,20,VIDEO,724,54,1,03.02.2025
1827,21,2,11,VIDEO,465,48,5,31.03.2025
1828,6,14,14,SOCIAL MEDIA,1739,68,5,09.06.2025
1829,14,7,18,BLOG,178,22,2,31.08.2024
1830,48,4,5,SOCIAL MEDIA,1193,245,45,16.09.2024
1831,9,9,5,VIDEO,3517,1347,402,13.03.2023
1832,24,1,16,SOCIAL MEDIA,279,5,0,14.11.2025
1835,8,9,4,BLOG,1289,78,8,10.04.2025
1836,28,17,20,SOCIAL MEDIA,3803,499,164,01.03.2023
1837,5,12,16,BLOG,1042,241,39,09.04.2023
1838,42,20,1,BLOG,157,6,0,16.11.2025
1839,29,16,2,BLOG,837,57,4,16.01.2024
1840,32,12,3,BLOG,9107,1947,774,31.01.2023
1841,27,6,5,VIDEO,2322,721,313,08.05.2023
1842,39,20,16,VIDEO,3222,526,131,19.12.2023
1843,7,12,13,VIDEO,739,25,0,01.12.2025
1844,26,12,17,SOCIAL MEDIA,884,20,0,02.08.2025
1845,2,15,13,BLOG,924,21,1,26.05.2025
1846,7,3,16,SOCIAL MEDIA,955,296,74,15.11.2023
1847,36,1,8,SOCIAL MEDIA,1043,13,0,31.08.2025
1848,47,2,11,VIDEO,1619,68,6,04.01.2025
1850,47,9,13,VIDEO,7877,2784,997,02.02.2023
1851,14,17,7,BLOG,6352,1232,290,18.01.2024
1852,46,8,17,VIDEO,266,29,4,15.12.2024
1853,47,5,13,VIDEO,7901,1266,227,28.01.2023
1854,23,7,19,BLOG,1904,164,7,24.11.2024
1855,9,6,6,BLOG,1746,523,129,17.02.2023
1856,25,17,10,BLOG,1267,41,2,10.08.2025
1858,27,18,9,VIDEO,575,21,0,25.08.2025
1859,16,2,4,SOCIAL MEDIA,205,6,0,28.08.2025
1860,1,15,16,BLOG,7759,3142,1203,29.05.2023
1861,33,17,6,SOCIAL MEDIA,476,17,0,19.12.2025
1862,5,15,13,VIDEO,417,16,0,06.09.2025
1864,9,6,20,BLOG,5207,1548,166,10.12.2023
1865,39,1,17,SOCIAL MEDIA,781,226,51,04.02.2024
1867,46,11,5,BLOG,2772,567,126,16.08.2024
1868,9,2,17,BLOG,3875,494,61,03.04.2024
1870,49,13,19,BLOG,3178,819,300,25.04.2023
1871,28,13,15,VIDEO,1438,101,17,18.07.2024
1874,22,4,11,VIDEO,4160,839,175,02.03.2024
1875,38,18,12,BLOG,4208,483,85,27.08.2024
1876,6,17,3,VIDEO,740,26,1,25.03.2025
1877,14,17,11,BLOG,77,7,0,13.05.2025
1878,10,13,5,BLOG,7350,770,272,19.07.2023
1879,26,4,5,VIDEO,2165,111,6,09.01.2025
1881,19,17,13,VIDEO,3848,369,24,23.05.2024
1882,43,18,18,BLOG,356,8,0,29.04.2025
1883,45,12,7,SOCIAL MEDIA,237,5,0,12.08.2025
1884,11,18,15,BLOG,113,4,0,24.09.2025
1886,13,7,11,VIDEO,2366,396,63,10.08.2023
1887,36,16,4,SOCIAL MEDIA,1316,339,49,01.06.2024
1888,15,17,10,VIDEO,50,2,0,18.12.2025
1889,48,6,4,VIDEO,32,2,0,09.07.2025
1890,40,8,15,BLOG,7140,1615,553,04.09.2023
1891,40,16,2,VIDEO,4340,570,151,30.12.2023
1892,20,4,14,SOCIAL MEDIA,401,10,0,30.03.2025
1893,42,8,20,SOCIAL MEDIA,1880,333,48,05.08.2024
1894,34,16,13,SOCIAL MEDIA,5488,1144,262,24.12.2023
1896,33,1,3,SOCIAL MEDIA,866,96,5,24.11.2024
1898,14,19,7,BLOG,542,33,2,22.03.2025
1899,22,9,14,SOCIAL MEDIA,2152,643,169,13.05.2023
1900,45,1,3,SOCIAL MEDIA,868,205,34,05.07.2024
1902,13,10,3,BLOG,4584,907,87,28.07.2023
1904,28,3,10,VIDEO,3186,250,25,07.10.2023
1905,27,13,1,SOCIAL MEDIA,6524,2422,1016,20.05.2023
1906,25,1,15,SOCIAL MEDIA,1627,185,11,20.03.2025
1907,9,5,17,BLOG,791,200,27,21.02.2024
1908,22,4,11,SOCIAL MEDIA,261,18,2,19.09.2024
1909,23,12,15,SOCIAL MEDIA,5160,657,171,31.12.2023
1910,36,7,8,SOCIAL MEDIA,851,327,44,11.07.2023
1912,43,8,10,VIDEO,1123,137,36,05.09.2023
1915,17,6,10,BLOG,1556,465,167,04.05.2023
1916,35,14,15,VIDEO,5893,689,188,02.03.2024
1918,4,2,12,SOCIAL MEDIA,5318,662,136,29.12.2023
1919,32,7,9,BLOG,589,18,0,22.09.2025
1921,11,8,3,SOCIAL MEDIA,1300,58,4,29.11.2024
1922,32,16,13,VIDEO,9102,2705,362,11.03.2023
1923,3,9,19,SOCIAL MEDIA,321,8,0,17.10.2025
1924,17,16,12,SOCIAL MEDIA,1393,233,35,10.08.2024
1925,47,13,15,BLOG,1324,169,7,26.01.2025
1926,42,7,12,VIDEO,3180,297,42,21.09.2024
1927,44,9,5,BLOG,1833,274,33,28.06.2024
1928,13,5,17,VIDEO,452,39,2,14.06.2025
1929,33,16,6,VIDEO,4748,1178,235,10.10.2023
1930,25,15,13,VIDEO,2303,490,22,19.09.2024
1931,43,7,1,SOCIAL MEDIA,3953,1506,501,02.09.2023
1932,28,4,15,SOCIAL MEDIA,1049,29,1,19.07.2025
1933,33,11,20,VIDEO,6067,1230,96,02.10.2023
1934,19,14,9,BLOG,6707,868,205,24.08.2023
1935,40,6,17,VIDEO,882,18,0,01.10.2025
1936,32,5,7,BLOG,2073,126,10,14.02.2025
1937,14,5,5,BLOG,193,3,0,16.10.2025
1940,38,6,7,VIDEO,207,4,0,17.11.2025
1941,7,2,6,BLOG,2908,195,14,19.10.2024
1942,19,2,5,VIDEO,6758,1704,249,29.11.2023
1943,48,18,7,VIDEO,400,18,3,20.11.2024
1944,41,9,1,VIDEO,1396,54,2,07.12.2024
1948,29,1,4,SOCIAL MEDIA,1781,115,10,24.08.2024
1950,35,16,13,SOCIAL MEDIA,1218,181,21,04.10.2024
1951,21,7,1,BLOG,4890,1495,165,06.01.2024
1952,33,9,8,VIDEO,1756,487,56,17.04.2024
1953,47,13,11,SOCIAL MEDIA,472,35,2,17.03.2024
1954,50,20,19,SOCIAL MEDIA,7238,1239,325,06.08.2023
1955,3,10,12,VIDEO,1078,51,1,11.08.2025
1956,41,7,8,BLOG,496,45,6,05.01.2025
1959,31,18,5,SOCIAL MEDIA,3700,768,160,04.08.2024
1960,37,17,20,SOCIAL MEDIA,262,4,0,16.09.2025
1961,44,12,20,BLOG,6214,1844,193,25.10.2023
1962,26,17,5,SOCIAL MEDIA,3736,311,53,15.06.2024
1964,7,14,18,BLOG,6270,563,50,07.09.2023
1965,4,3,15,BLOG,3239,491,59,14.12.2024
1967,14,11,20,SOCIAL MEDIA,358,7,0,01.11.2025
1970,20,5,4,SOCIAL MEDIA,580,12,0,13.11.2025
1971,10,7,6,SOCIAL MEDIA,868,10,0,11.10.2025
1972,18,14,6,VIDEO,4259,651,118,10.02.2024
1973,41,10,7,BLOG,5847,1018,389,28.06.2023
1974,16,8,8,BLOG,5781,2252,531,28.04.2023
1975,46,13,10,SOCIAL MEDIA,1990,102,18,10.07.2024
1976,41,6,3,BLOG,2323,389,72,06.01.2024
1977,34,12,13,SOCIAL MEDIA,3602,1164,138,08.10.2023
1979,1,18,14,SOCIAL MEDIA,1649,567,221,02.06.2023
1981,40,6,8,BLOG,503,50,10,09.06.2024
1982,15,20,4,VIDEO,1988,291,30,18.01.2025
1987,10,8,6,VIDEO,2910,577,157,28.04.2024
1988,21,9,12,SOCIAL MEDIA,6133,1979,179,16.08.2023
1989,19,13,7,SOCIAL MEDIA,729,69,13,13.10.2024
1990,32,4,4,SOCIAL MEDIA,204,3,0,24.09.2025
1991,8,5,3,BLOG,62,1,0,13.12.2025
1992,31,14,19,VIDEO,4186,640,141,27.07.2024
1994,33,8,8,BLOG,2605,424,36,18.10.2024
1996,25,11,10,SOCIAL MEDIA,1115,178,25,29.07.2024
1997,39,11,11,VIDEO,1039,162,29,17.01.2024
1998,29,12,16,VIDEO,3101,843,229,25.09.2023
1999,30,5,1,VIDEO,601,11,0,11.09.2025
2000,43,17,8,BLOG,4113,979,177,30.01.2024
2001,14,1,2,SOCIAL MEDIA,3040,278,47,22.12.2024
2002,9,3,18,SOCIAL MEDIA,905,22,0,12.10.2025
2005,48,14,8,VIDEO,673,30,1,22.12.2025
2007,29,5,12,BLOG,1140,38,1,21.08.2025
2008,24,1,5,VIDEO,2457,424,47,01.07.2024
2009,2,1,3,SOCIAL MEDIA,6357,1084,222,10.07.2023
2010,39,4,4,SOCIAL MEDIA,1981,66,5,14.02.2025
2011,20,5,16,BLOG,1110,133,16,28.10.2024
2012,35,7,9,VIDEO,863,90,25,19.04.2024
2013,5,12,1,VIDEO,805,14,0,02.12.2025
2014,38,6,1,VIDEO,2419,108,12,01.02.2025
2015,23,15,15,VIDEO,394,28,0,19.03.2025
2016,39,13,16,VIDEO,1855,142,11,06.06.2025
2017,6,16,5,BLOG,779,36,0,26.11.2025
2018,9,5,18,SOCIAL MEDIA,3754,1215,285,19.04.2023
2020,13,1,18,SOCIAL MEDIA,3895,375,48,19.08.2024
2022,8,19,14,SOCIAL MEDIA,1522,468,158,08.07.2023
2023,21,12,19,VIDEO,1638,61,5,27.02.2025
2024,27,8,14,BLOG,929,25,2,09.06.2025
2026,16,13,3,SOCIAL MEDIA,857,179,12,27.05.2024
2027,4,20,9,SOCIAL MEDIA,1665,89,5,15.05.2025
2028,17,11,18,SOCIAL MEDIA,462,55,3,01.05.2024
2030,7,1,8,SOCIAL MEDIA,4036,1459,318,06.03.2023
2031,15,16,1,SOCIAL MEDIA,537,96,25,05.06.2024
2032,49,8,18,VIDEO,1199,137,7,31.08.2024
2033,46,16,13,VIDEO,4186,315,54,29.08.2024
2035,21,19,10,VIDEO,4173,620,48,29.11.2023
2037,16,9,9,BLOG,1991,784,306,27.04.2023
2039,15,5,14,BLOG,3641,257,13,13.08.2024
2040,26,4,11,VIDEO,55,2,0,31.07.2025
2041,43,10,15,SOCIAL MEDIA,338,15,0,06.06.2025
2042,46,8,14,BLOG,2208,88,9,30.04.2025
2043,28,20,14,BLOG,2851,515,60,11.07.2024
2044,28,12,10,SOCIAL MEDIA,4893,591,46,30.01.2024
2045,27,18,16,BLOG,1350,173,14,20.03.2025
2046,33,13,18,VIDEO,6292,570,60,29.08.2023
2049,8,13,11,VIDEO,889,59,7,16.02.2025
2050,22,2,2,BLOG,2684,714,163,25.01.2024
2051,38,5,3,VIDEO,5150,1458,320,28.03.2023
2052,44,19,9,SOCIAL MEDIA,3082,348,112,07.02.2023
2053,50,15,1,SOCIAL MEDIA,836,32,1,05.11.2025
2054,37,14,17,VIDEO,3560,1267,430,17.01.2023
2055,34,17,8,BLOG,6236,2447,855,20.01.2023
2058,37,15,19,BLOG,3086,848,157,20.08.2023
2061,21,18,8,SOCIAL MEDIA,847,79,1,04.05.2025
2062,17,11,18,BLOG,1874,233,19,22.01.2025
2063,27,18,6,BLOG,3226,1062,390,12.07.2023
2064,32,13,10,BLOG,2285,287,21,04.02.2025
2065,50,14,1,SOCIAL MEDIA,60,1,0,28.09.2025
2067,14,12,17,VIDEO,272,9,0,04.09.2025
2068,23,16,20,BLOG,2520,234,7,25.01.2025
2071,48,11,5,BLOG,7799,893,289,08.03.2023
2072,7,6,3,VIDEO,573,13,0,08.12.2025
2073,27,16,1,VIDEO,2036,363,53,10.03.2024
2075,32,6,1,BLOG,7692,647,174,10.07.2023
2076,9,13,11,SOCIAL MEDIA,7961,3194,1190,08.05.2023
2077,46,6,17,BLOG,3608,1008,236,04.11.2023
2079,19,18,7,SOCIAL MEDIA,1035,38,2,05.07.2025
2080,36,1,20,BLOG,4610,1023,282,26.02.2023
2081,41,9,2,SOCIAL MEDIA,4103,404,94,15.02.2024
2084,4,5,15,SOCIAL MEDIA,4661,1127,205,04.04.2024
2085,8,10,13,SOCIAL MEDIA,2521,350,39,03.08.2023
2087,6,8,16,BLOG,2247,388,72,27.06.2024
2088,45,16,6,BLOG,1649,172,21,26.12.2024
2089,19,15,19,SOCIAL MEDIA,5554,514,102,11.09.2023
2091,50,6,1,SOCIAL MEDIA,5643,1027,79,11.11.2023
2092,39,12,10,VIDEO,3022,1497,444,07.01.2023
2093,26,17,4,VIDEO,295,68,17,23.11.2023
2094,19,20,13,VIDEO,582,73,10,21.02.2025
2095,24,3,2,SOCIAL MEDIA,736,11,0,24.09.2025
2098,28,7,16,BLOG,3662,430,119,19.04.2024
2100,19,13,19,SOCIAL MEDIA,2380,188,7,10.04.2025
2101,22,5,16,VIDEO,2935,331,34,02.02.2025
2102,18,18,5,BLOG,969,35,0,14.06.2025
2104,4,3,9,BLOG,4839,628,163,29.01.2023
2105,12,10,20,VIDEO,1077,27,0,03.08.2025
2108,5,2,11,VIDEO,6255,671,145,17.11.2023
2109,21,13,15,SOCIAL MEDIA,2596,775,108,29.01.2023
2110,25,8,5,BLOG,2071,269,20,03.02.2025
2111,2,14,19,SOCIAL MEDIA,3123,454,62,08.01.2025
2113,35,11,10,VIDEO,1898,160,8,21.03.2025
2114,49,11,2,BLOG,184,9,0,31.08.2025
2115,50,7,11,VIDEO,6972,2070,246,16.02.2023
2116,42,18,4,VIDEO,3314,618,61,20.02.2024
2118,26,13,2,VIDEO,1157,165,23,05.10.2024
2120,21,11,13,VIDEO,174,18,1,10.05.2025
2121,48,3,18,VIDEO,1103,48,2,28.09.2024
2124,7,6,4,BLOG,526,170,42,28.04.2023
2125,32,18,19,VIDEO,1806,236,23,24.03.2024
2126,49,13,9,VIDEO,64,10,1,19.06.2024
2127,49,5,9,SOCIAL MEDIA,2728,196,21,03.03.2025
2128,47,8,11,SOCIAL MEDIA,2165,191,7,07.05.2025
2129,12,19,10,VIDEO,757,58,6,14.03.2025
2130,34,15,12,BLOG,1706,69,5,29.01.2025
2131,14,8,1,SOCIAL MEDIA,1753,113,11,22.06.2024
2132,41,2,11,SOCIAL MEDIA,516,20,1,21.07.2025
2134,23,19,12,SOCIAL MEDIA,5173,1033,283,11.01.2023
2137,33,20,11,BLOG,154,13,3,04.05.2024
2138,31,5,4,SOCIAL MEDIA,2484,319,87,06.09.2023
2139,44,9,5,BLOG,1669,91,8,30.03.2025
2141,32,16,8,SOCIAL MEDIA,3242,530,67,10.11.2024
2142,27,19,14,BLOG,3755,484,34,19.10.2024
2143,34,19,18,SOCIAL MEDIA,1377,68,4,08.07.2025
2145,47,7,19,SOCIAL MEDIA,3493,187,8,06.11.2024
2146,48,18,12,BLOG,1892,189,20,06.06.2024
2147,17,14,16,SOCIAL MEDIA,3532,263,49,01.09.2024
2148,41,16,12,SOCIAL MEDIA,929,36,1,18.12.2025
2149,29,15,12,BLOG,6974,1894,520,26.09.2023
2150,37,7,1,SOCIAL MEDIA,3221,1045,215,27.11.2023
2151,6,5,9,BLOG,887,105,2,08.04.2025
2152,28,12,10,VIDEO,1262,454,143,01.09.2023
2154,26,17,3,BLOG,614,31,2,04.03.2025
2155,2,16,4,VIDEO,127,13,1,17.10.2023
2156,17,19,15,BLOG,9673,1081,278,05.02.2023
2157,5,9,18,SOCIAL MEDIA,2290,198,34,29.03.2024
2158,12,17,20,SOCIAL MEDIA,1222,156,9,05.02.2025
2159,5,12,1,VIDEO,4803,967,186,09.06.2024
2160,10,10,4,SOCIAL MEDIA,3264,883,221,21.01.2024
2161,1,1,17,SOCIAL MEDIA,26,1,0,13.08.2025
2162,37,17,4,BLOG,1837,142,29,02.09.2024
2164,16,3,1,SOCIAL MEDIA,518,57,9,17.08.2024
2165,41,19,17,SOCIAL MEDIA,3552,248,53,07.03.2024
2168,41,19,2,SOCIAL MEDIA,2010,376,47,21.10.2024
2169,24,7,18,SOCIAL MEDIA,633,81,30,27.08.2023
2170,15,17,3,BLOG,3115,139,16,28.10.2024
2173,14,15,13,BLOG,441,12,0,05.06.2025
2175,45,4,8,BLOG,1348,169,8,06.01.2025
2176,21,7,9,SOCIAL MEDIA,761,135,28,17.09.2024
2177,45,4,5,VIDEO,907,17,0,27.07.2025
2178,47,14,19,BLOG,1462,665,244,16.03.2023
2179,17,19,13,VIDEO,594,54,11,25.09.2024
2180,19,18,8,SOCIAL MEDIA,4529,699,255,27.08.2023
2183,29,10,14,VIDEO,7176,528,161,20.10.2023
2184,21,15,1,SOCIAL MEDIA,2519,138,4,30.03.2025
2187,42,8,2,BLOG,954,166,25,13.12.2023
2188,5,12,3,SOCIAL MEDIA,382,24,1,13.07.2025
2189,32,2,20,BLOG,3154,113,13,17.01.2025
2191,19,7,3,BLOG,5680,827,324,03.06.2023
2192,8,1,15,BLOG,89,3,0,16.04.2025
2193,19,5,16,SOCIAL MEDIA,3057,1034,75,15.12.2023
2194,32,4,2,VIDEO,6172,2823,941,10.03.2023
2196,43,8,13,SOCIAL MEDIA,261,30,6,01.05.2023
2197,14,18,7,VIDEO,972,328,62,09.12.2023
2198,8,9,5,VIDEO,218,12,0,13.07.2025
2199,27,5,16,VIDEO,4058,832,169,24.03.2024
2200,45,7,19,SOCIAL MEDIA,1364,105,6,14.07.2025
2201,35,7,16,SOCIAL MEDIA,1681,104,4,22.05.2025
2203,7,13,14,VIDEO,4900,1170,393,06.05.2023
2204,4,12,7,VIDEO,696,28,3,23.02.2025
2205,3,17,7,BLOG,2077,117,13,11.01.2025
2206,19,13,19,BLOG,382,139,16,03.05.2023
2207,21,8,1,SOCIAL MEDIA,3475,698,62,26.02.2024
2208,4,15,6,BLOG,689,62,5,22.10.2024
2210,45,3,6,SOCIAL MEDIA,978,185,32,26.09.2023
2212,16,1,3,VIDEO,362,5,0,06.11.2025
2213,6,15,7,BLOG,6123,1627,461,07.06.2023
2214,50,5,11,VIDEO,3179,274,29,05.11.2024
2215,24,5,17,VIDEO,3964,927,243,27.12.2023
2216,11,15,6,VIDEO,4773,590,71,25.05.2024
2217,47,13,12,VIDEO,453,11,0,16.10.2025
2218,23,8,9,SOCIAL MEDIA,3493,1187,300,07.07.2023
2219,22,10,5,VIDEO,296,14,1,30.04.2025
2221,36,9,14,VIDEO,2939,296,25,09.11.2024
2222,30,8,12,VIDEO,4786,612,95,20.04.2024
2223,30,4,18,SOCIAL MEDIA,6638,2582,658,13.06.2023
2224,30,20,16,BLOG,671,12,0,12.11.2025
2225,14,11,11,VIDEO,348,4,0,21.10.2025
2227,3,6,19,BLOG,653,93,4,08.11.2024
2228,12,20,18,VIDEO,725,74,15,24.11.2023
2229,22,14,5,BLOG,1073,74,12,20.09.2024
2230,32,16,19,SOCIAL MEDIA,3279,203,31,10.12.2024
2231,21,1,10,VIDEO,233,17,2,03.01.2025
2232,34,16,2,SOCIAL MEDIA,280,69,19,25.03.2024
2233,47,17,1,SOCIAL MEDIA,2723,327,46,27.08.2024
2234,49,8,6,VIDEO,1111,54,3,13.07.2025
2235,19,1,14,SOCIAL MEDIA,1989,214,5,06.05.2025
2236,32,4,14,SOCIAL MEDIA,1049,175,32,28.03.2024
2238,45,14,3,SOCIAL MEDIA,173,63,5,29.07.2023
2239,17,4,5,BLOG,163,3,0,15.09.2025
2240,30,2,9,SOCIAL MEDIA,2889,250,16,24.12.2024
2242,9,4,12,BLOG,4533,817,40,29.07.2024
2243,37,18,3,VIDEO,1930,396,66,23.09.2024
2245,40,9,8,VIDEO,653,18,0,02.09.2025
2246,4,17,3,SOCIAL MEDIA,1111,98,20,28.07.2024
2247,34,15,4,BLOG,5629,2032,888,26.03.2023
2248,31,18,19,BLOG,1939,162,48,01.10.2023
2249,15,3,7,BLOG,5573,979,242,15.02.2024
2251,27,13,8,SOCIAL MEDIA,2953,1032,229,06.08.2023
2252,34,7,3,BLOG,769,22,0,25.12.2025
2253,8,18,10,VIDEO,785,70,8,15.02.2024
2254,37,5,14,SOCIAL MEDIA,917,32,1,16.10.2025
2255,14,12,6,SOCIAL MEDIA,493,51,4,02.12.2024
2256,23,15,5,BLOG,3236,600,68,13.11.2024
2257,27,10,4,VIDEO,2122,346,64,23.10.2024
2258,13,16,13,BLOG,2734,489,125,10.05.2023
2259,13,7,13,VIDEO,3708,684,61,15.08.2023
2260,30,18,18,VIDEO,503,80,12,19.10.2024
2261,39,2,13,VIDEO,3812,619,156,02.02.2024
2262,1,6,12,SOCIAL MEDIA,108,5,0,04.10.2025
2263,34,5,19,SOCIAL MEDIA,341,52,8,19.10.2024
2264,13,8,1,BLOG,3981,863,199,24.05.2024
2269,29,16,1,VIDEO,983,61,3,26.11.2024
2270,4,14,18,SOCIAL MEDIA,2028,350,22,26.09.2024
2271,43,5,11,SOCIAL MEDIA,2288,231,11,22.12.2024
2272,3,3,2,VIDEO,373,97,14,12.03.2024
2274,48,10,4,BLOG,6033,2366,433,23.04.2023
2275,25,6,10,BLOG,2171,383,16,02.10.2024
2278,39,16,19,SOCIAL MEDIA,1461,120,10,13.04.2025
2279,7,14,14,VIDEO,1956,108,8,22.05.2025
2280,38,6,15,VIDEO,80,2,0,16.12.2025
2281,24,17,9,VIDEO,4418,648,137,07.01.2024
2284,15,20,16,SOCIAL MEDIA,8876,1278,448,21.03.2023
2286,20,18,20,BLOG,449,29,6,29.07.2024
2288,19,1,15,SOCIAL MEDIA,3418,426,162,02.07.2023
2289,30,14,14,BLOG,2817,178,37,21.02.2024
2290,46,4,17,SOCIAL MEDIA,1066,160,24,14.11.2024
2291,35,2,5,BLOG,808,29,1,28.12.2025
2293,40,5,13,SOCIAL MEDIA,3605,539,87,07.06.2024
2294,34,10,12,VIDEO,640,28,1,20.10.2025
2295,48,9,9,BLOG,3187,280,41,11.09.2024
2296,43,3,11,SOCIAL MEDIA,314,140,21,09.04.2023
2297,25,3,14,BLOG,2041,293,24,04.12.2024
2298,17,9,20,SOCIAL MEDIA,3481,659,125,09.10.2024
2299,39,11,20,VIDEO,3131,687,299,01.04.2023
2300,50,16,12,VIDEO,5160,981,75,26.01.2024
2301,44,8,13,BLOG,1702,309,33,09.01.2024
2302,13,11,10,BLOG,785,11,0,30.11.2025
2303,38,3,3,SOCIAL MEDIA,895,105,19,02.05.2024
2304,6,7,6,BLOG,3446,1161,147,15.01.2023
2306,18,14,12,BLOG,5444,817,286,09.05.2023
2309,5,9,18,BLOG,555,26,0,08.08.2025
2310,24,12,9,VIDEO,1934,167,13,27.02.2025
2311,14,9,18,SOCIAL MEDIA,808,26,1,23.06.2025
2312,24,7,7,VIDEO,395,10,0,05.11.2025
2313,4,11,9,BLOG,3592,435,77,13.10.2024
2314,33,8,3,SOCIAL MEDIA,4584,428,35,31.01.2024
2315,13,19,18,SOCIAL MEDIA,1150,298,41,17.02.2024
2316,18,4,18,SOCIAL MEDIA,5770,844,233,02.04.2024
2317,28,20,7,VIDEO,1816,282,25,26.09.2024
2318,30,13,1,BLOG,2783,299,57,25.03.2024
2321,32,16,5,VIDEO,4382,1337,111,26.08.2023
2322,21,13,6,VIDEO,1144,41,2,23.06.2025
2323,10,4,16,BLOG,791,13,0,30.07.2025
2324,5,10,8,SOCIAL MEDIA,776,148,42,11.03.2024
2325,17,10,2,VIDEO,3480,409,38,13.10.2024
2326,16,1,15,BLOG,467,28,1,22.07.2025
2327,44,14,19,BLOG,2845,263,55,18.11.2023
2328,42,18,14,SOCIAL MEDIA,4599,741,248,12.07.2023
2329,42,13,20,BLOG,795,25,2,18.03.2025
2330,44,11,11,SOCIAL MEDIA,1747,264,47,28.11.2024
2331,7,12,9,SOCIAL MEDIA,932,87,9,01.05.2025
2333,44,12,4,SOCIAL MEDIA,4773,1646,243,10.11.2023
2335,49,8,5,VIDEO,1043,55,5,27.04.2025
2336,40,16,2,SOCIAL MEDIA,1558,169,16,15.03.2025
2338,25,4,2,VIDEO,1668,156,27,14.10.2024
2339,15,3,19,VIDEO,1151,52,1,13.08.2025
2340,34,12,12,SOCIAL MEDIA,1648,476,137,19.06.2023
2341,44,1,13,SOCIAL MEDIA,2915,1016,296,25.09.2023
2342,35,10,4,VIDEO,3069,615,148,16.12.2023
2343,19,11,1,SOCIAL MEDIA,1936,76,13,16.11.2024
2344,21,12,4,BLOG,4209,475,64,07.01.2023
2346,17,18,4,SOCIAL MEDIA,534,27,2,22.06.2025
2347,1,7,15,VIDEO,1137,32,0,19.08.2025
2348,49,16,19,BLOG,319,52,9,28.10.2024
2349,23,15,14,BLOG,7708,1242,231,14.04.2023
2350,24,3,1,BLOG,1225,30,0,16.04.2025
2352,22,3,10,VIDEO,225,6,0,09.11.2025
2353,5,5,10,VIDEO,127,5,0,24.10.2025
2354,14,8,17,SOCIAL MEDIA,3896,927,312,15.11.2023
2356,32,20,12,BLOG,3393,734,100,11.09.2023
2357,26,18,5,SOCIAL MEDIA,795,87,9,25.04.2025
2359,38,13,7,SOCIAL MEDIA,2957,711,98,10.03.2024
2361,18,3,10,SOCIAL MEDIA,229,11,0,31.10.2025
2362,14,12,10,SOCIAL MEDIA,1886,80,11,27.01.2025
2364,24,17,19,BLOG,4984,605,173,10.04.2023
2365,29,19,9,BLOG,654,30,1,06.11.2025
2366,36,11,19,SOCIAL MEDIA,1548,101,12,12.03.2025
2367,34,8,15,BLOG,1838,171,12,09.09.2024
2368,38,13,10,SOCIAL MEDIA,5012,1462,227,10.02.2024
2369,27,2,2,BLOG,4655,857,96,24.07.2023
2370,22,9,1,BLOG,3466,420,35,23.06.2023
2371,25,19,14,BLOG,1028,77,2,16.07.2025
2372,31,2,10,BLOG,1630,114,13,19.11.2024
2373,5,15,4,VIDEO,6321,1308,415,25.09.2023
2374,14,19,7,SOCIAL MEDIA,2299,294,45,08.06.2024
2375,7,12,6,BLOG,1394,85,17,03.08.2024
2376,23,4,18,BLOG,223,7,0,28.12.2025
2377,50,3,13,SOCIAL MEDIA,527,9,0,08.09.2025
2380,34,19,9,BLOG,7069,1989,336,16.09.2023
2381,18,20,5,SOCIAL MEDIA,1670,185,13,14.11.2024
2383,2,14,8,VIDEO,1329,54,3,15.07.2025
2384,25,5,19,SOCIAL MEDIA,281,8,0,11.11.2025
2386,28,4,16,VIDEO,825,51,2,12.08.2025
2387,23,10,16,BLOG,1648,137,23,23.06.2024
2388,18,10,2,SOCIAL MEDIA,4070,1154,127,20.07.2023
2389,26,3,10,SOCIAL MEDIA,2083,172,24,22.02.2024
2390,35,6,11,SOCIAL MEDIA,8365,1763,584,26.02.2023
2392,10,10,13,SOCIAL MEDIA,845,19,1,02.07.2025
2393,19,6,5,SOCIAL MEDIA,885,16,0,10.12.2025
2394,5,16,11,SOCIAL MEDIA,196,4,0,27.12.2025
2395,5,2,5,VIDEO,8891,2377,534,15.03.2023
2396,22,15,3,VIDEO,4510,705,209,31.12.2023
2400,27,16,9,SOCIAL MEDIA,7247,1796,420,30.03.2023
2402,32,17,10,SOCIAL MEDIA,3265,618,50,05.06.2024
2403,43,3,17,SOCIAL MEDIA,7193,2365,609,14.06.2023
2405,5,13,12,SOCIAL MEDIA,1055,398,155,23.02.2023
2406,47,4,18,VIDEO,582,138,36,31.12.2023
2407,37,7,3,SOCIAL MEDIA,260,13,0,03.07.2025
2408,48,6,14,VIDEO,955,74,4,10.06.2025
2409,2,6,2,BLOG,4867,454,131,26.12.2023
2410,35,16,15,SOCIAL MEDIA,5372,1685,434,22.01.2024
